Source,Target,Type,Weight
Yao Guang Xiao,Shen Du,undirected,1
Yao Guang Xiao,Chu Jen,undirected,1
Yao Guang Xiao,Chu Jen,undirected,1
Yao Guang Xiao,Chu Jen,undirected,1
Yao Guang Xiao,Chu Jen,undirected,1
Yao Guang Xiao,Hu Guan,undirected,1
Yao Guang Xiao,Wang Fu,undirected,1
Yao Guang Xiao,Yu Qian,undirected,1
Yao Guang Xiao,Xie Huan,undirected,1
Yao Guang Xiao,Guo Chun,undirected,1
Yao Guang Xiao,Chen Ji,undirected,1
Yao Guang Xiao,Zhu Bo,undirected,1
Yao Guang Xiao,Zhu Zhi,undirected,1
Yao Guang Xiao,Zhu Quan,undirected,1
Yao Guang Xiao,Shen Can,undirected,1
Yao Guang Xiao,Dai Jin,undirected,1
Yao Guang Xiao,Xia Chang,undirected,1
Yao Guang Xiao,Zhang Yi,undirected,1
Yao Guang Xiao,Du Qiong,undirected,1
Yao Guang Xiao,Ming Xuanzong,undirected,1
Lorenzo Veneziano,Nicolò Semitecolo,undirected,1
Lorenzo Veneziano,Francesco del Fiore,undirected,1
Lorenzo Veneziano,Guglielmo da Venezia,undirected,1
Lorenzo Veneziano,Jacobello Alberegno,undirected,1
Lorenzo Veneziano,Jacobello del Fiore,undirected,1
Lorenzo Veneziano,Battista da Vicenza,undirected,1
Lorenzo Veneziano,Domenico Lu Domine,undirected,1
Lorenzo Veneziano,Zanino di Pietro,undirected,1
Lorenzo Veneziano,Nikolaos Philanthropinos,undirected,1
Lorenzo Veneziano,Nikolaos Philanthropinos,undirected,1
Lorenzo Veneziano,Nikolaos Philanthropinos,undirected,1
Lorenzo Veneziano,Antonio Baietto,undirected,1
Lorenzo Veneziano,Francesco Squarcione,undirected,1
Benci di Cione,Spinello Aretino,undirected,1
Benci di Cione,Lippo Dalmasio,undirected,1
Benci di Cione,Taddeo di Bartolo,undirected,1
Benci di Cione,Taddeo di Bartolo,undirected,1
Benci di Cione,Lorenzo Monaco,undirected,1
Benci di Cione,Masolino da Panicale,undirected,1
Théophane le Grec,Nikolaos Philanthropinos,undirected,1
Théophane le Grec,Nikolaos Philanthropinos,undirected,1
Théophane le Grec,Nikolaos Philanthropinos,undirected,1
Hennequin de Bruges,Hennequin de Bruges,undirected,1
Hennequin de Bruges,Maître de Rohan,undirected,1
Hennequin de Bruges,Jacquemart de Hesdin,undirected,1
Hennequin de Bruges,Jacquemart de Hesdin,undirected,1
Hennequin de Bruges,Jacquemart de Hesdin,undirected,1
Hennequin de Bruges,Jacquemart de Hesdin,undirected,1
Hennequin de Bruges,Jacques Bertaux,undirected,1
Hennequin de Bruges,Maître du Parement de Narbonne,undirected,1
Hennequin de Bruges,Jean Malouel,undirected,1
Hennequin de Bruges,André Abellon,undirected,1
Hennequin de Bruges,Guillaume Dombet,undirected,1
Hennequin de Bruges,Nicolás Francés,undirected,1
Hennequin de Bruges,Maître de Rohan,undirected,1
Hennequin de Bruges,Jacquemart de Hesdin,undirected,1
Hennequin de Bruges,Jacquemart de Hesdin,undirected,1
Hennequin de Bruges,Jacquemart de Hesdin,undirected,1
Hennequin de Bruges,Jacquemart de Hesdin,undirected,1
Hennequin de Bruges,Jacques Bertaux,undirected,1
Hennequin de Bruges,Maître du Parement de Narbonne,undirected,1
Hennequin de Bruges,Jean Malouel,undirected,1
Hennequin de Bruges,André Abellon,undirected,1
Hennequin de Bruges,Guillaume Dombet,undirected,1
Hennequin de Bruges,Nicolás Francés,undirected,1
Giovanni da Bologna,Lippo Dalmasio,undirected,1
Chen Shuqi,Zheng Shu,undirected,1
Chen Shuqi,Sun Long,undirected,1
Chen Shuqi,Chen Ruyan,undirected,1
Chen Shuqi,Li Zai,undirected,1
Chen Shuqi,Jin Xuan,undirected,1
Chen Shuqi,Bian Jingzhao,undirected,1
Chen Shuqi,Xie Jin,undirected,1
Chen Shuqi,Shen Du,undirected,1
Chen Shuqi,Chu Jen,undirected,1
Chen Shuqi,Chu Jen,undirected,1
Chen Shuqi,Chu Jen,undirected,1
Chen Shuqi,Chu Jen,undirected,1
Chen Shuqi,Hu Guan,undirected,1
Chen Shuqi,Wang Fu,undirected,1
Chen Shuqi,Yu Qian,undirected,1
Chen Shuqi,Xie Huan,undirected,1
Chen Shuqi,Guo Chun,undirected,1
Chen Shuqi,Chen Ji,undirected,1
Chen Shuqi,Zhu Bo,undirected,1
Chen Shuqi,Zhu Zhi,undirected,1
Chen Shuqi,Zhu Quan,undirected,1
Chen Shuqi,Shen Can,undirected,1
Chen Shuqi,Dai Jin,undirected,1
Chen Shuqi,Xia Chang,undirected,1
Chen Shuqi,Zhang Yi,undirected,1
Chen Shuqi,Du Qiong,undirected,1
Chen Shuqi,Ming Xuanzong,undirected,1
Andrea di Bonaiuto,Gherardo Starnina,undirected,1
Andrea di Bonaiuto,Lorenzo di Clone Ghiberti,undirected,1
Andrea di Bonaiuto,Donatello,undirected,1
Andrea di Bonaiuto,Mariotto di Nardo,undirected,1
Andrea di Bonaiuto,Lazzaro Vasari,undirected,1
Maître Bertram,Maître Francke,undirected,1
Maître Bertram,Hans von Tübingen,undirected,1
Maître Bertram,Maître de la Véronique,undirected,1
Maître Bertram,Lukas Moser,undirected,1
Maître Bertram,Lukas Moser,undirected,1
Zheng Shu,Sun Long,undirected,1
Zheng Shu,Chen Ruyan,undirected,1
Zheng Shu,Li Zai,undirected,1
Zheng Shu,Jin Xuan,undirected,1
Zheng Shu,Bian Jingzhao,undirected,1
Zheng Shu,Xie Jin,undirected,1
Zheng Shu,Shen Du,undirected,1
Zheng Shu,Chu Jen,undirected,1
Zheng Shu,Chu Jen,undirected,1
Zheng Shu,Chu Jen,undirected,1
Zheng Shu,Chu Jen,undirected,1
Zheng Shu,Hu Guan,undirected,1
Zheng Shu,Wang Fu,undirected,1
Zheng Shu,Yu Qian,undirected,1
Zheng Shu,Xie Huan,undirected,1
Zheng Shu,Guo Chun,undirected,1
Zheng Shu,Chen Ji,undirected,1
Zheng Shu,Zhu Bo,undirected,1
Zheng Shu,Zhu Zhi,undirected,1
Zheng Shu,Zhu Quan,undirected,1
Zheng Shu,Shen Can,undirected,1
Zheng Shu,Dai Jin,undirected,1
Zheng Shu,Xia Chang,undirected,1
Zheng Shu,Zhang Yi,undirected,1
Zheng Shu,Du Qiong,undirected,1
Zheng Shu,Ming Xuanzong,undirected,1
Bompō,Tokusai,undirected,1
Bompō,Tosa Yukihiro,undirected,1
Bompō,Josetsu,undirected,1
Bompō,Nōami,undirected,1
Luo Zhichuan,Wang Zhongyu,undirected,1
Luo Zhichuan,Shen Du,undirected,1
Wang Zhongyu,Shen Du,undirected,1
Arnau Bassa,Lluis Borrassà,undirected,1
Arnau Bassa,Antoni Peris,undirected,1
Arnau Bassa,Guerau Gener,undirected,1
Arnau Bassa,Ramon de Mur,undirected,1
Arnau Bassa,Jaume Mateu,undirected,1
Arnau Bassa,Bernat Martorell,undirected,1
Père Lembrí,Martí Maiol,undirected,1
Père Lembrí,Master of Villahermosa,undirected,1
Père Lembrí,Santiago Santana,undirected,1
Martí Maiol,Master of Villahermosa,undirected,1
Martí Maiol,Santiago Santana,undirected,1
Maître de Rohan,Jacquemart de Hesdin,undirected,1
Maître de Rohan,Jacquemart de Hesdin,undirected,1
Maître de Rohan,Jacquemart de Hesdin,undirected,1
Maître de Rohan,Jacquemart de Hesdin,undirected,1
Maître de Rohan,Jacques Bertaux,undirected,1
Maître de Rohan,Maître du Parement de Narbonne,undirected,1
Maître de Rohan,Jean Malouel,undirected,1
Maître de Rohan,André Abellon,undirected,1
Maître de Rohan,Guillaume Dombet,undirected,1
Maître de Rohan,Nicolás Francés,undirected,1
Jacquemart de Hesdin,Jacquemart de Hesdin,undirected,1
Jacquemart de Hesdin,Jacquemart de Hesdin,undirected,1
Jacquemart de Hesdin,Jacquemart de Hesdin,undirected,1
Jacquemart de Hesdin,Jacques Bertaux,undirected,1
Jacquemart de Hesdin,Maître du Parement de Narbonne,undirected,1
Jacquemart de Hesdin,Jean Malouel,undirected,1
Jacquemart de Hesdin,André Abellon,undirected,1
Jacquemart de Hesdin,Guillaume Dombet,undirected,1
Jacquemart de Hesdin,Nicolás Francés,undirected,1
Jacquemart de Hesdin,Jacquemart de Hesdin,undirected,1
Jacquemart de Hesdin,Jacquemart de Hesdin,undirected,1
Jacquemart de Hesdin,Jacques Bertaux,undirected,1
Jacquemart de Hesdin,Maître du Parement de Narbonne,undirected,1
Jacquemart de Hesdin,Jean Malouel,undirected,1
Jacquemart de Hesdin,André Abellon,undirected,1
Jacquemart de Hesdin,Guillaume Dombet,undirected,1
Jacquemart de Hesdin,Nicolás Francés,undirected,1
Spinello Aretino,Lippo Dalmasio,undirected,1
Spinello Aretino,Taddeo di Bartolo,undirected,1
Spinello Aretino,Taddeo di Bartolo,undirected,1
Spinello Aretino,Lorenzo Monaco,undirected,1
Spinello Aretino,Masolino da Panicale,undirected,1
Tokusai,Tosa Yukihiro,undirected,1
Tokusai,Josetsu,undirected,1
Tokusai,Nōami,undirected,1
Tosa Yukihiro,Josetsu,undirected,1
Tosa Yukihiro,Nōami,undirected,1
Maître de Waltensburg,Peter Maggenberg,undirected,1
Sun Long,Chen Ruyan,undirected,1
Sun Long,Li Zai,undirected,1
Sun Long,Jin Xuan,undirected,1
Sun Long,Bian Jingzhao,undirected,1
Sun Long,Xie Jin,undirected,1
Sun Long,Shen Du,undirected,1
Sun Long,Chu Jen,undirected,1
Sun Long,Chu Jen,undirected,1
Sun Long,Chu Jen,undirected,1
Sun Long,Chu Jen,undirected,1
Sun Long,Hu Guan,undirected,1
Sun Long,Wang Fu,undirected,1
Sun Long,Yu Qian,undirected,1
Sun Long,Xie Huan,undirected,1
Sun Long,Guo Chun,undirected,1
Sun Long,Chen Ji,undirected,1
Sun Long,Zhu Bo,undirected,1
Sun Long,Zhu Zhi,undirected,1
Sun Long,Zhu Quan,undirected,1
Sun Long,Shen Can,undirected,1
Sun Long,Dai Jin,undirected,1
Sun Long,Xia Chang,undirected,1
Sun Long,Zhang Yi,undirected,1
Sun Long,Du Qiong,undirected,1
Sun Long,Ming Xuanzong,undirected,1
Chen Ruyan,Li Zai,undirected,1
Chen Ruyan,Jin Xuan,undirected,1
Chen Ruyan,Bian Jingzhao,undirected,1
Chen Ruyan,Xie Jin,undirected,1
Chen Ruyan,Shen Du,undirected,1
Chen Ruyan,Chu Jen,undirected,1
Chen Ruyan,Chu Jen,undirected,1
Chen Ruyan,Chu Jen,undirected,1
Chen Ruyan,Chu Jen,undirected,1
Chen Ruyan,Hu Guan,undirected,1
Chen Ruyan,Wang Fu,undirected,1
Chen Ruyan,Yu Qian,undirected,1
Chen Ruyan,Xie Huan,undirected,1
Chen Ruyan,Guo Chun,undirected,1
Chen Ruyan,Chen Ji,undirected,1
Chen Ruyan,Zhu Bo,undirected,1
Chen Ruyan,Zhu Zhi,undirected,1
Chen Ruyan,Zhu Quan,undirected,1
Chen Ruyan,Shen Can,undirected,1
Chen Ruyan,Dai Jin,undirected,1
Chen Ruyan,Xia Chang,undirected,1
Chen Ruyan,Zhang Yi,undirected,1
Chen Ruyan,Du Qiong,undirected,1
Chen Ruyan,Ming Xuanzong,undirected,1
Li Zai,Jin Xuan,undirected,1
Li Zai,Bian Jingzhao,undirected,1
Li Zai,Xie Jin,undirected,1
Li Zai,Shen Du,undirected,1
Li Zai,Chu Jen,undirected,1
Li Zai,Chu Jen,undirected,1
Li Zai,Chu Jen,undirected,1
Li Zai,Chu Jen,undirected,1
Li Zai,Hu Guan,undirected,1
Li Zai,Wang Fu,undirected,1
Li Zai,Yu Qian,undirected,1
Li Zai,Xie Huan,undirected,1
Li Zai,Guo Chun,undirected,1
Li Zai,Chen Ji,undirected,1
Li Zai,Zhu Bo,undirected,1
Li Zai,Zhu Zhi,undirected,1
Li Zai,Zhu Quan,undirected,1
Li Zai,Shen Can,undirected,1
Li Zai,Dai Jin,undirected,1
Li Zai,Xia Chang,undirected,1
Li Zai,Zhang Yi,undirected,1
Li Zai,Du Qiong,undirected,1
Li Zai,Ming Xuanzong,undirected,1
Wang Yuan,Zhao Yuan,undirected,1
Wang Yuan,Wang Zhenpeng,undirected,1
Wang Yuan,Yan Hui,undirected,1
Zhao Yuan,Wang Zhenpeng,undirected,1
Zhao Yuan,Yan Hui,undirected,1
Wang Zhenpeng,Yan Hui,undirected,1
Llorenç Saragossà,Arnaud Gassies,undirected,1
Nicolò Semitecolo,Francesco del Fiore,undirected,1
Nicolò Semitecolo,Guglielmo da Venezia,undirected,1
Nicolò Semitecolo,Jacobello Alberegno,undirected,1
Nicolò Semitecolo,Jacobello del Fiore,undirected,1
Nicolò Semitecolo,Battista da Vicenza,undirected,1
Nicolò Semitecolo,Domenico Lu Domine,undirected,1
Nicolò Semitecolo,Zanino di Pietro,undirected,1
Nicolò Semitecolo,Nikolaos Philanthropinos,undirected,1
Nicolò Semitecolo,Nikolaos Philanthropinos,undirected,1
Nicolò Semitecolo,Nikolaos Philanthropinos,undirected,1
Nicolò Semitecolo,Antonio Baietto,undirected,1
Nicolò Semitecolo,Francesco Squarcione,undirected,1
Francesco del Fiore,Guglielmo da Venezia,undirected,1
Francesco del Fiore,Jacobello Alberegno,undirected,1
Francesco del Fiore,Jacobello del Fiore,undirected,1
Francesco del Fiore,Battista da Vicenza,undirected,1
Francesco del Fiore,Domenico Lu Domine,undirected,1
Francesco del Fiore,Zanino di Pietro,undirected,1
Francesco del Fiore,Nikolaos Philanthropinos,undirected,1
Francesco del Fiore,Nikolaos Philanthropinos,undirected,1
Francesco del Fiore,Nikolaos Philanthropinos,undirected,1
Francesco del Fiore,Antonio Baietto,undirected,1
Francesco del Fiore,Francesco Squarcione,undirected,1
Jin Xuan,Bian Jingzhao,undirected,1
Jin Xuan,Xie Jin,undirected,1
Jin Xuan,Shen Du,undirected,1
Jin Xuan,Chu Jen,undirected,1
Jin Xuan,Chu Jen,undirected,1
Jin Xuan,Chu Jen,undirected,1
Jin Xuan,Chu Jen,undirected,1
Jin Xuan,Hu Guan,undirected,1
Jin Xuan,Wang Fu,undirected,1
Jin Xuan,Yu Qian,undirected,1
Jin Xuan,Xie Huan,undirected,1
Jin Xuan,Guo Chun,undirected,1
Jin Xuan,Chen Ji,undirected,1
Jin Xuan,Zhu Bo,undirected,1
Jin Xuan,Zhu Zhi,undirected,1
Jin Xuan,Zhu Quan,undirected,1
Jin Xuan,Shen Can,undirected,1
Jin Xuan,Dai Jin,undirected,1
Jin Xuan,Xia Chang,undirected,1
Jin Xuan,Zhang Yi,undirected,1
Jin Xuan,Du Qiong,undirected,1
Jin Xuan,Ming Xuanzong,undirected,1
Lippo Dalmasio,Taddeo di Bartolo,undirected,1
Lippo Dalmasio,Taddeo di Bartolo,undirected,1
Lippo Dalmasio,Lorenzo Monaco,undirected,1
Lippo Dalmasio,Masolino da Panicale,undirected,1
Guglielmo da Venezia,Jacobello Alberegno,undirected,1
Guglielmo da Venezia,Jacobello del Fiore,undirected,1
Guglielmo da Venezia,Battista da Vicenza,undirected,1
Guglielmo da Venezia,Domenico Lu Domine,undirected,1
Guglielmo da Venezia,Zanino di Pietro,undirected,1
Guglielmo da Venezia,Nikolaos Philanthropinos,undirected,1
Guglielmo da Venezia,Nikolaos Philanthropinos,undirected,1
Guglielmo da Venezia,Nikolaos Philanthropinos,undirected,1
Guglielmo da Venezia,Antonio Baietto,undirected,1
Guglielmo da Venezia,Francesco Squarcione,undirected,1
Gherardo Starnina,Lorenzo di Clone Ghiberti,undirected,1
Gherardo Starnina,Donatello,undirected,1
Gherardo Starnina,Mariotto di Nardo,undirected,1
Gherardo Starnina,Lazzaro Vasari,undirected,1
Jacquemart de Hesdin,Jacquemart de Hesdin,undirected,1
Jacquemart de Hesdin,Jacques Bertaux,undirected,1
Jacquemart de Hesdin,Maître du Parement de Narbonne,undirected,1
Jacquemart de Hesdin,Jean Malouel,undirected,1
Jacquemart de Hesdin,André Abellon,undirected,1
Jacquemart de Hesdin,Guillaume Dombet,undirected,1
Jacquemart de Hesdin,Nicolás Francés,undirected,1
Jacquemart de Hesdin,Jacques Bertaux,undirected,1
Jacquemart de Hesdin,Maître du Parement de Narbonne,undirected,1
Jacquemart de Hesdin,Jean Malouel,undirected,1
Jacquemart de Hesdin,André Abellon,undirected,1
Jacquemart de Hesdin,Guillaume Dombet,undirected,1
Jacquemart de Hesdin,Nicolás Francés,undirected,1
Melchior Broederlam,Melchior Broederlam,undirected,1
Melchior Broederlam,Hubert van Eyck,undirected,1
Melchior Broederlam,Robert Campin,undirected,1
Melchior Broederlam,Jean I de Stoevere,undirected,1
Melchior Broederlam,Jean I de Stoevere,undirected,1
Melchior Broederlam,Jan van Eyck,undirected,1
Melchior Broederlam,Jan van Eyck,undirected,1
Melchior Broederlam,Jan van Eyck,undirected,1
Melchior Broederlam,Jan van Eyck,undirected,1
Melchior Broederlam,Jean I de Stoevere,undirected,1
Melchior Broederlam,Jean I de Stoevere,undirected,1
Melchior Broederlam,Hubert van Eyck,undirected,1
Melchior Broederlam,Robert Campin,undirected,1
Melchior Broederlam,Jean I de Stoevere,undirected,1
Melchior Broederlam,Jean I de Stoevere,undirected,1
Melchior Broederlam,Jan van Eyck,undirected,1
Melchior Broederlam,Jan van Eyck,undirected,1
Melchior Broederlam,Jan van Eyck,undirected,1
Melchior Broederlam,Jan van Eyck,undirected,1
Melchior Broederlam,Jean I de Stoevere,undirected,1
Melchior Broederlam,Jean I de Stoevere,undirected,1
Bian Jingzhao,Xie Jin,undirected,1
Bian Jingzhao,Shen Du,undirected,1
Bian Jingzhao,Chu Jen,undirected,1
Bian Jingzhao,Chu Jen,undirected,1
Bian Jingzhao,Chu Jen,undirected,1
Bian Jingzhao,Chu Jen,undirected,1
Bian Jingzhao,Hu Guan,undirected,1
Bian Jingzhao,Wang Fu,undirected,1
Bian Jingzhao,Yu Qian,undirected,1
Bian Jingzhao,Xie Huan,undirected,1
Bian Jingzhao,Guo Chun,undirected,1
Bian Jingzhao,Chen Ji,undirected,1
Bian Jingzhao,Zhu Bo,undirected,1
Bian Jingzhao,Zhu Zhi,undirected,1
Bian Jingzhao,Zhu Quan,undirected,1
Bian Jingzhao,Shen Can,undirected,1
Bian Jingzhao,Dai Jin,undirected,1
Bian Jingzhao,Xia Chang,undirected,1
Bian Jingzhao,Zhang Yi,undirected,1
Bian Jingzhao,Du Qiong,undirected,1
Bian Jingzhao,Ming Xuanzong,undirected,1
Xie Jin,Shen Du,undirected,1
Xie Jin,Chu Jen,undirected,1
Xie Jin,Chu Jen,undirected,1
Xie Jin,Chu Jen,undirected,1
Xie Jin,Chu Jen,undirected,1
Xie Jin,Hu Guan,undirected,1
Xie Jin,Wang Fu,undirected,1
Xie Jin,Yu Qian,undirected,1
Xie Jin,Xie Huan,undirected,1
Xie Jin,Guo Chun,undirected,1
Xie Jin,Chen Ji,undirected,1
Xie Jin,Zhu Bo,undirected,1
Xie Jin,Zhu Zhi,undirected,1
Xie Jin,Zhu Quan,undirected,1
Xie Jin,Shen Can,undirected,1
Xie Jin,Dai Jin,undirected,1
Xie Jin,Xia Chang,undirected,1
Xie Jin,Zhang Yi,undirected,1
Xie Jin,Du Qiong,undirected,1
Xie Jin,Ming Xuanzong,undirected,1
Jacques Bertaux,Maître du Parement de Narbonne,undirected,1
Jacques Bertaux,Jean Malouel,undirected,1
Jacques Bertaux,André Abellon,undirected,1
Jacques Bertaux,Guillaume Dombet,undirected,1
Jacques Bertaux,Nicolás Francés,undirected,1
Shen Du,Chu Jen,undirected,1
Shen Du,Chu Jen,undirected,1
Shen Du,Chu Jen,undirected,1
Shen Du,Chu Jen,undirected,1
Shen Du,Hu Guan,undirected,1
Shen Du,Wang Fu,undirected,1
Shen Du,Yu Qian,undirected,1
Shen Du,Xie Huan,undirected,1
Shen Du,Guo Chun,undirected,1
Shen Du,Chen Ji,undirected,1
Shen Du,Zhu Bo,undirected,1
Shen Du,Zhu Zhi,undirected,1
Shen Du,Zhu Quan,undirected,1
Shen Du,Shen Can,undirected,1
Shen Du,Dai Jin,undirected,1
Shen Du,Xia Chang,undirected,1
Shen Du,Zhang Yi,undirected,1
Shen Du,Du Qiong,undirected,1
Shen Du,Ming Xuanzong,undirected,1
Lluis Borrassà,Antoni Peris,undirected,1
Lluis Borrassà,Guerau Gener,undirected,1
Lluis Borrassà,Ramon de Mur,undirected,1
Lluis Borrassà,Jaume Mateu,undirected,1
Lluis Borrassà,Bernat Martorell,undirected,1
Andreï Roublev,Daniil Tcherny,undirected,1
Andreï Roublev,Danił Czarny,undirected,1
Andreï Roublev,Denis de Glouchitsa,undirected,1
Daniil Tcherny,Danił Czarny,undirected,1
Daniil Tcherny,Denis de Glouchitsa,undirected,1
Danił Czarny,Denis de Glouchitsa,undirected,1
Chu Jen,Chu Jen,undirected,1
Chu Jen,Chu Jen,undirected,1
Chu Jen,Chu Jen,undirected,1
Chu Jen,Hu Guan,undirected,1
Chu Jen,Wang Fu,undirected,1
Chu Jen,Yu Qian,undirected,1
Chu Jen,Xie Huan,undirected,1
Chu Jen,Guo Chun,undirected,1
Chu Jen,Chen Ji,undirected,1
Chu Jen,Zhu Bo,undirected,1
Chu Jen,Zhu Zhi,undirected,1
Chu Jen,Zhu Quan,undirected,1
Chu Jen,Shen Can,undirected,1
Chu Jen,Dai Jin,undirected,1
Chu Jen,Xia Chang,undirected,1
Chu Jen,Zhang Yi,undirected,1
Chu Jen,Du Qiong,undirected,1
Chu Jen,Ming Xuanzong,undirected,1
Chu Jen,Chu Jen,undirected,1
Chu Jen,Chu Jen,undirected,1
Chu Jen,Hu Guan,undirected,1
Chu Jen,Wang Fu,undirected,1
Chu Jen,Yu Qian,undirected,1
Chu Jen,Xie Huan,undirected,1
Chu Jen,Guo Chun,undirected,1
Chu Jen,Chen Ji,undirected,1
Chu Jen,Zhu Bo,undirected,1
Chu Jen,Zhu Zhi,undirected,1
Chu Jen,Zhu Quan,undirected,1
Chu Jen,Shen Can,undirected,1
Chu Jen,Dai Jin,undirected,1
Chu Jen,Xia Chang,undirected,1
Chu Jen,Zhang Yi,undirected,1
Chu Jen,Du Qiong,undirected,1
Chu Jen,Ming Xuanzong,undirected,1
Maître du Parement de Narbonne,Jean Malouel,undirected,1
Maître du Parement de Narbonne,André Abellon,undirected,1
Maître du Parement de Narbonne,Guillaume Dombet,undirected,1
Maître du Parement de Narbonne,Nicolás Francés,undirected,1
Chu Jen,Chu Jen,undirected,1
Chu Jen,Hu Guan,undirected,1
Chu Jen,Wang Fu,undirected,1
Chu Jen,Yu Qian,undirected,1
Chu Jen,Xie Huan,undirected,1
Chu Jen,Guo Chun,undirected,1
Chu Jen,Chen Ji,undirected,1
Chu Jen,Zhu Bo,undirected,1
Chu Jen,Zhu Zhi,undirected,1
Chu Jen,Zhu Quan,undirected,1
Chu Jen,Shen Can,undirected,1
Chu Jen,Dai Jin,undirected,1
Chu Jen,Xia Chang,undirected,1
Chu Jen,Zhang Yi,undirected,1
Chu Jen,Du Qiong,undirected,1
Chu Jen,Ming Xuanzong,undirected,1
Chu Jen,Hu Guan,undirected,1
Chu Jen,Wang Fu,undirected,1
Chu Jen,Yu Qian,undirected,1
Chu Jen,Xie Huan,undirected,1
Chu Jen,Guo Chun,undirected,1
Chu Jen,Chen Ji,undirected,1
Chu Jen,Zhu Bo,undirected,1
Chu Jen,Zhu Zhi,undirected,1
Chu Jen,Zhu Quan,undirected,1
Chu Jen,Shen Can,undirected,1
Chu Jen,Dai Jin,undirected,1
Chu Jen,Xia Chang,undirected,1
Chu Jen,Zhang Yi,undirected,1
Chu Jen,Du Qiong,undirected,1
Chu Jen,Ming Xuanzong,undirected,1
Hu Guan,Wang Fu,undirected,1
Hu Guan,Yu Qian,undirected,1
Hu Guan,Xie Huan,undirected,1
Hu Guan,Guo Chun,undirected,1
Hu Guan,Chen Ji,undirected,1
Hu Guan,Zhu Bo,undirected,1
Hu Guan,Zhu Zhi,undirected,1
Hu Guan,Zhu Quan,undirected,1
Hu Guan,Shen Can,undirected,1
Hu Guan,Dai Jin,undirected,1
Hu Guan,Xia Chang,undirected,1
Hu Guan,Zhang Yi,undirected,1
Hu Guan,Du Qiong,undirected,1
Hu Guan,Ming Xuanzong,undirected,1
Master of Villahermosa,Santiago Santana,undirected,1
Taddeo di Bartolo,Taddeo di Bartolo,undirected,1
Taddeo di Bartolo,Lorenzo Monaco,undirected,1
Taddeo di Bartolo,Masolino da Panicale,undirected,1
Taddeo di Bartolo,Lorenzo Monaco,undirected,1
Taddeo di Bartolo,Masolino da Panicale,undirected,1
Wang Fu,Yu Qian,undirected,1
Wang Fu,Xie Huan,undirected,1
Wang Fu,Guo Chun,undirected,1
Wang Fu,Chen Ji,undirected,1
Wang Fu,Zhu Bo,undirected,1
Wang Fu,Zhu Zhi,undirected,1
Wang Fu,Zhu Quan,undirected,1
Wang Fu,Shen Can,undirected,1
Wang Fu,Dai Jin,undirected,1
Wang Fu,Xia Chang,undirected,1
Wang Fu,Zhang Yi,undirected,1
Wang Fu,Du Qiong,undirected,1
Wang Fu,Ming Xuanzong,undirected,1
Yu Qian,Xie Huan,undirected,1
Yu Qian,Guo Chun,undirected,1
Yu Qian,Chen Ji,undirected,1
Yu Qian,Zhu Bo,undirected,1
Yu Qian,Zhu Zhi,undirected,1
Yu Qian,Zhu Quan,undirected,1
Yu Qian,Shen Can,undirected,1
Yu Qian,Dai Jin,undirected,1
Yu Qian,Xia Chang,undirected,1
Yu Qian,Zhang Yi,undirected,1
Yu Qian,Du Qiong,undirected,1
Yu Qian,Ming Xuanzong,undirected,1
Antoni Peris,Guerau Gener,undirected,1
Antoni Peris,Ramon de Mur,undirected,1
Antoni Peris,Jaume Mateu,undirected,1
Antoni Peris,Bernat Martorell,undirected,1
Hubert van Eyck,Robert Campin,undirected,1
Hubert van Eyck,Jean I de Stoevere,undirected,1
Hubert van Eyck,Jean I de Stoevere,undirected,1
Hubert van Eyck,Jan van Eyck,undirected,1
Hubert van Eyck,Jan van Eyck,undirected,1
Hubert van Eyck,Jan van Eyck,undirected,1
Hubert van Eyck,Jan van Eyck,undirected,1
Hubert van Eyck,Jean I de Stoevere,undirected,1
Hubert van Eyck,Jean I de Stoevere,undirected,1
Jacobello Alberegno,Jacobello del Fiore,undirected,1
Jacobello Alberegno,Battista da Vicenza,undirected,1
Jacobello Alberegno,Domenico Lu Domine,undirected,1
Jacobello Alberegno,Zanino di Pietro,undirected,1
Jacobello Alberegno,Nikolaos Philanthropinos,undirected,1
Jacobello Alberegno,Nikolaos Philanthropinos,undirected,1
Jacobello Alberegno,Nikolaos Philanthropinos,undirected,1
Jacobello Alberegno,Antonio Baietto,undirected,1
Jacobello Alberegno,Francesco Squarcione,undirected,1
Guerau Gener,Ramon de Mur,undirected,1
Guerau Gener,Jaume Mateu,undirected,1
Guerau Gener,Bernat Martorell,undirected,1
